watch time,stream time,peak viewers,average viewers,followers,followers gained,views gained,partnered,mature,top count
55246980,174780,2004,304,159520,52341,4431170,TRUE,FALSE,2085
55218330,56175,3681,923,140251,61368,1151882,TRUE,FALSE,2086
55209675,261345,1587,192,8960,8926,3089858,FALSE,FALSE,2087
55175535,101775,3093,544,65724,9387,1198951,TRUE,FALSE,2088
55165380,96000,3205,536,37476,24129,1952578,TRUE,TRUE,2089
55117575,167760,9743,324,115399,65778,1294997,TRUE,FALSE,2090
55085040,22665,7828,2716,131369,49461,1878412,TRUE,FALSE,2091
55071600,67500,5498,634,133135,130116,742605,TRUE,FALSE,2092
55004550,87645,32429,435,35756,17517,880910,TRUE,TRUE,2093
54982395,20310,12528,2619,312635,309305,3183892,TRUE,FALSE,2094
54968670,79005,3550,593,215782,159854,1063242,TRUE,FALSE,2095
54918870,136005,17979,342,195739,46434,2271163,TRUE,FALSE,2096
54914985,52335,16745,1085,163906,91681,744239,TRUE,FALSE,2097
54877620,79965,1808,650,74733,9256,2734279,TRUE,TRUE,2098
54864885,122250,14985,450,105913,80625,1542618,TRUE,TRUE,2099
54796155,55095,21748,1101,154679,35133,5262800,TRUE,FALSE,2100
54790860,14790,22078,3647,75619,15584,1902391,TRUE,FALSE,2101
54775470,32010,22358,1723,69286,69155,814629,FALSE,TRUE,2102
54773280,68145,4035,807,60350,59403,1233147,TRUE,TRUE,2103
54739725,106605,1697,498,11967,5202,439963,TRUE,TRUE,2104
54716670,28995,15613,1839,176587,175549,2378947,FALSE,FALSE,2105
54650625,134595,2371,408,13563,11823,928186,TRUE,FALSE,2106
54625365,136290,5861,367,207801,28192,2763273,TRUE,TRUE,2107
54601665,142035,2717,352,26077,9965,1264771,TRUE,FALSE,2108
54564300,68010,7752,786,154591,16379,957860,TRUE,FALSE,2109
54516120,86655,3472,507,42460,12729,2326482,TRUE,TRUE,2110
54515940,84960,2813,661,47080,27316,962543,TRUE,FALSE,2111
54461370,85320,4730,634,255488,19513,3390476,TRUE,FALSE,2112
54431010,18150,11591,2859,850118,628703,2148451,TRUE,FALSE,2113
54408120,102090,3715,529,62918,34219,990518,TRUE,TRUE,2114
54399975,150540,2136,358,95151,15768,921383,TRUE,FALSE,2115
54317355,127905,9878,303,29197,13029,769711,TRUE,TRUE,2116
54286035,75465,3567,663,144437,129551,493841,TRUE,FALSE,2117
54282435,69360,11820,685,49359,24669,1696170,TRUE,FALSE,2118
54269025,33540,9486,1648,259660,21874,1254798,TRUE,FALSE,2119
54170745,103680,4200,517,141121,16594,1596280,TRUE,FALSE,2120
54169230,57570,20445,888,105179,61332,1635821,TRUE,FALSE,2121
54167340,77520,5372,662,45170,42610,1807522,TRUE,FALSE,2122
54158670,38370,23848,1550,90474,36227,735496,TRUE,FALSE,2123
54136965,161400,1211,324,50465,725,1351324,TRUE,TRUE,2124
54070695,111375,5270,405,55533,55209,1116855,TRUE,TRUE,2125
54044205,211125,6422,263,92974,11273,917377,TRUE,TRUE,2126
54004920,96840,2211,517,139312,50541,2478800,TRUE,TRUE,2127
54001080,28095,11194,1705,277090,144760,2719787,TRUE,FALSE,2128
53980515,126615,2794,421,55398,4550,3464752,TRUE,FALSE,2129
53966340,500295,1363,106,46347,25100,291120,FALSE,FALSE,2130
53924205,65400,6173,741,86231,21704,1032622,TRUE,FALSE,2131
53921775,136065,7768,384,80583,8275,3405523,TRUE,FALSE,2132
53836905,80460,3047,601,54883,26197,1755232,TRUE,TRUE,2133
53819805,87255,3858,589,44864,13332,651351,TRUE,FALSE,2134
53783070,72510,18784,715,148945,19126,1305710,TRUE,FALSE,2135
53777715,98535,1550,540,24166,11147,1661467,TRUE,TRUE,2136
53765595,94740,4066,527,193427,27613,639025,TRUE,FALSE,2137
53756715,101460,4782,508,48468,7640,819230,TRUE,TRUE,2138
53731875,8115,13903,6370,211882,63557,2246970,TRUE,FALSE,2139
53723505,28320,6466,1855,102761,21089,1745559,TRUE,FALSE,2140
53712960,98850,3498,519,132716,84916,1617062,TRUE,TRUE,2141
53679975,118140,3160,441,94713,20959,1503774,TRUE,FALSE,2142
53656050,132810,1456,406,77182,55094,1381069,TRUE,FALSE,2143
53643900,279645,1628,172,9356,9315,8265322,FALSE,FALSE,2144
53636340,67650,8178,967,156192,74011,2202469,TRUE,TRUE,2145
53626440,50460,5188,976,49089,13367,2111732,TRUE,FALSE,2146
53599725,59325,17873,883,208793,25602,3381148,TRUE,FALSE,2147
53544090,6615,19904,5282,125038,120690,3037194,FALSE,FALSE,2148
53535195,22605,10992,2216,61631,12318,1159554,TRUE,FALSE,2149
53522895,89325,7300,549,126383,91254,3194893,TRUE,FALSE,2150
53516520,54075,3293,934,108047,65493,1163243,TRUE,FALSE,2151
53474025,132270,2393,397,22647,14560,804378,FALSE,TRUE,2152
53446050,51315,3332,947,103696,29240,1889496,TRUE,TRUE,2153
53445120,153690,1611,349,44693,27258,1798162,TRUE,FALSE,2154
53422050,55425,12771,872,156448,12750,1152742,TRUE,TRUE,2155
53418240,172245,1537,308,9058,5873,1264060,TRUE,FALSE,2156
53367375,49815,6818,1065,177041,79611,4770925,TRUE,FALSE,2157
53352465,296130,802,179,24704,5406,10366029,TRUE,FALSE,2158
53343420,160035,7949,328,154022,79075,3056987,TRUE,TRUE,2159
53332485,49080,9135,986,90264,75594,1431635,TRUE,FALSE,2160
53302830,166110,2034,274,80815,76805,4902662,TRUE,FALSE,2161
53301855,62265,3452,816,159709,40662,1203116,TRUE,TRUE,2162
53282370,157545,4002,332,26302,18105,565699,TRUE,FALSE,2163
53280975,75285,6825,725,67798,24487,1704527,TRUE,FALSE,2164
53271225,45825,4276,1177,332831,255807,1519171,TRUE,TRUE,2165
53258655,85470,6187,535,79338,15068,4105623,TRUE,FALSE,2166
53244465,158580,1429,323,151510,4465,1878124,TRUE,TRUE,2167
53162970,39420,11619,1423,68801,68535,1741085,TRUE,TRUE,2168
53129235,60810,7409,891,145757,135825,4500892,TRUE,TRUE,2169
53120760,81480,13758,949,124180,90067,2252712,FALSE,FALSE,2170
53110800,85215,8717,597,232807,207721,5447919,TRUE,TRUE,2171
53082735,55575,4894,947,115674,115130,655314,TRUE,FALSE,2172
53082120,47715,6255,1054,71377,57878,793065,TRUE,FALSE,2173
53022630,80640,5894,632,104524,6711,2210669,TRUE,FALSE,2174
53018640,58020,5285,790,143214,16839,604154,TRUE,FALSE,2175
52984890,144450,1907,349,79072,49859,939147,TRUE,FALSE,2176
52920090,93195,4809,550,64779,59568,1039370,TRUE,TRUE,2177
52899735,87675,1792,629,131860,125398,2575736,TRUE,FALSE,2178
52897185,63735,3721,851,170498,91201,4326873,TRUE,FALSE,2179
52807605,29100,6830,1599,75222,46673,1589189,TRUE,FALSE,2180
52797375,35580,7590,1477,207882,146497,3692531,TRUE,FALSE,2181
52785855,99645,2198,517,37993,18960,1036540,TRUE,TRUE,2182
52780785,140235,3797,333,293607,31010,1383197,TRUE,FALSE,2183
52739835,15510,8754,3299,227319,84038,3227410,TRUE,FALSE,2184
52731825,136980,2155,377,50918,12315,930286,TRUE,FALSE,2185
52726815,47010,7851,1129,101391,48413,4874691,TRUE,TRUE,2186
52681155,154995,3103,309,81750,81616,2466332,TRUE,FALSE,2187
52630380,74910,9612,712,333860,99751,2474881,TRUE,TRUE,2188
52594500,64125,1538,799,11513,3231,835450,TRUE,FALSE,2189
52576710,137280,1323,346,31020,18035,1762690,TRUE,FALSE,2190
52553310,65625,21911,800,184758,103514,3755971,TRUE,FALSE,2191
52551240,234165,1035,220,37463,2598,952479,TRUE,FALSE,2192
52520175,177090,7581,296,176799,133651,1584316,TRUE,FALSE,2193
52516740,62280,3396,759,200162,15421,2462657,TRUE,FALSE,2194
52500300,133470,20185,375,332278,72671,1411369,TRUE,FALSE,2195
52474125,104025,6742,505,146330,13178,309914,TRUE,FALSE,2196
52469925,37035,5270,1366,147216,105406,1282384,TRUE,FALSE,2197
52462995,117810,9038,434,40638,10741,1468225,TRUE,FALSE,2198
52453620,86085,3675,596,299990,164976,2792556,TRUE,FALSE,2199
52391265,83760,25716,589,95181,95034,1257395,TRUE,TRUE,2200
52355430,126210,6679,351,27490,6430,881398,TRUE,TRUE,2201
52321140,74685,2261,738,80022,18558,2399151,TRUE,TRUE,2202
52306035,80085,4067,598,72352,23539,1145100,TRUE,TRUE,2203
52305150,12585,21403,3039,95304,16247,802632,TRUE,FALSE,2204
52304295,42705,9779,1056,264320,227789,1810758,TRUE,FALSE,2205
52281870,244065,1496,206,14236,3100,1524850,TRUE,FALSE,2206
52190175,12555,14648,3396,63702,25984,2017103,TRUE,FALSE,2207
52176210,17850,7872,2906,116844,31754,700837,TRUE,FALSE,2208
52156395,73590,7739,640,91988,85489,551955,TRUE,FALSE,2209
52151670,141855,4412,363,177049,145211,1834677,TRUE,TRUE,2210
52141425,57735,3713,912,182607,100308,3886563,TRUE,TRUE,2211
52138215,87300,13726,570,144993,111985,1946546,TRUE,FALSE,2212
52132380,91905,1945,546,54063,15021,1800886,TRUE,FALSE,2213
52109910,89715,5509,549,218953,171479,2251442,TRUE,FALSE,2214
52108755,19725,14284,2582,34168,34136,2452810,TRUE,FALSE,2215
52067130,106530,2192,472,153231,48236,1809176,TRUE,FALSE,2216
52064295,124065,4266,415,32264,3495,1581590,TRUE,FALSE,2217
52028385,40800,32642,1423,219583,15085,3117151,TRUE,FALSE,2218
52010835,139680,3392,381,36570,20103,3003558,TRUE,FALSE,2219
51966210,289875,2043,175,36193,36099,354003,FALSE,TRUE,2220
51957930,58110,15608,506,95920,52348,1304152,TRUE,FALSE,2221
51949905,104865,6247,459,131346,41222,1911917,TRUE,FALSE,2222
51928695,58905,7734,817,247401,15615,4784346,TRUE,FALSE,2223
51919635,123585,4062,374,26347,21024,938711,TRUE,TRUE,2224
51886080,54300,14664,849,226995,210144,2135102,TRUE,TRUE,2225
51851505,119430,2958,429,117534,16698,1399434,TRUE,FALSE,2226
51834930,114645,5665,416,112146,71762,840567,TRUE,FALSE,2227
51831270,21945,18364,2208,251775,155225,1530289,TRUE,FALSE,2228
51801435,93750,2496,547,57368,34232,1282361,TRUE,TRUE,2229
51763050,113940,2133,452,28510,19809,549737,TRUE,TRUE,2230
51755625,98880,3785,504,12728,11846,275133,FALSE,TRUE,2231
51665640,96240,1794,518,163114,3796,743754,TRUE,FALSE,2232
51663975,155805,2666,308,16175,5422,802571,TRUE,TRUE,2233
51654720,36210,15512,1362,266728,235526,2601789,TRUE,FALSE,2234
51654375,91845,2272,542,76510,8360,1090939,TRUE,FALSE,2235
51604950,27615,19674,1849,268725,230010,2752958,TRUE,FALSE,2236
51568710,43020,5426,1176,78226,58007,759381,TRUE,FALSE,2237
51533115,99855,18587,523,142246,43552,2516899,TRUE,FALSE,2238
51526590,124545,6045,409,58781,13105,3960598,TRUE,FALSE,2239
51510675,43545,41738,2328,242312,235010,5276540,TRUE,FALSE,2240
51492105,94395,16529,436,28137,24103,632482,TRUE,TRUE,2241
51473715,113580,4553,451,66772,9242,1833721,TRUE,FALSE,2242
51445755,59400,4550,843,165657,164167,1256845,TRUE,FALSE,2243
51440190,60420,3964,831,171607,109484,4479032,TRUE,FALSE,2244
51412065,96135,2373,506,44836,35032,3988582,TRUE,TRUE,2245
51376350,33630,6252,1264,216793,216049,1406302,TRUE,TRUE,2246
51371010,87795,1990,586,52150,20286,2974600,TRUE,FALSE,2247
51341745,82065,3856,545,218887,198852,1442468,TRUE,FALSE,2248
51298005,54855,4396,900,155157,31386,2279485,TRUE,FALSE,2249
51273975,51900,12152,840,203056,102012,1077180,TRUE,FALSE,2250
51271425,69540,3491,743,324096,9575,1941607,TRUE,FALSE,2251
51260625,51555,2794,967,103931,62600,1181794,TRUE,FALSE,2252
51206505,71910,1709,641,97327,61218,817689,TRUE,FALSE,2253
51183990,52830,10770,995,148241,145515,908834,TRUE,FALSE,2254
51169200,117930,4601,410,111919,40806,1257793,TRUE,FALSE,2255
51161310,31620,6227,1616,175350,129400,2091812,TRUE,TRUE,2256
51129135,163380,2540,320,50081,3325,3547863,TRUE,TRUE,2257
51116925,112860,19521,462,82339,72516,874829,TRUE,FALSE,2258
51095910,117690,1353,423,62119,14712,2331586,TRUE,FALSE,2259
51087465,144390,5150,416,89221,57442,1500851,TRUE,TRUE,2260
51075690,55860,12264,807,54348,25700,4953029,TRUE,FALSE,2261
51062115,434175,491,116,2771,1591,422548,FALSE,FALSE,2262
51019950,178710,2038,273,67888,30016,4924597,TRUE,FALSE,2263
51019710,93945,2054,520,48293,22997,2725633,TRUE,FALSE,2264
50958570,75630,3927,612,121230,22832,1168705,TRUE,FALSE,2265
50924220,50235,4500,886,27533,27446,930080,TRUE,FALSE,2266
50895420,92760,2154,545,90252,5378,1074116,TRUE,TRUE,2267
50884590,56790,5348,852,237293,33366,4534488,TRUE,FALSE,2268
50882670,34260,26313,1450,203657,121558,14199618,TRUE,FALSE,2269
50871195,112410,2459,428,34175,20094,1143116,TRUE,TRUE,2270
50831460,68250,4364,760,23462,23389,3052178,TRUE,FALSE,2271
50830695,69585,7268,707,127383,7426,1124415,TRUE,FALSE,2272
50826120,178785,2519,297,43766,8177,2634020,TRUE,TRUE,2273
50823780,86640,4169,558,69469,32098,481368,FALSE,FALSE,2274
50822790,57165,4834,853,153284,81311,1326350,TRUE,FALSE,2275
50789430,13845,15661,3714,283752,256702,2094212,FALSE,FALSE,2276
50788215,3255,52968,10702,163743,47401,9959019,TRUE,FALSE,2277
50783775,54450,5891,892,126183,64654,1128062,TRUE,FALSE,2278
50700285,76770,4994,627,48206,16360,10420631,TRUE,FALSE,2279
50690340,34605,8328,1687,160979,160321,3513084,TRUE,TRUE,2280
50640600,87045,45695,1304,17382,14808,15282818,TRUE,FALSE,2281
50625630,81090,4677,569,60975,9911,1555056,TRUE,FALSE,2282
50625600,178350,1338,269,29436,1483,779864,TRUE,TRUE,2283
50600715,142140,1688,354,25332,9799,886317,TRUE,TRUE,2284
50564970,27510,7021,1753,320587,89800,855095,TRUE,FALSE,2285
50551140,30555,22319,1425,168097,130882,1295032,TRUE,FALSE,2286
50545395,26610,12171,1920,38114,28316,1500549,TRUE,FALSE,2287
50530725,102300,3022,493,136674,53343,1241594,TRUE,FALSE,2288
50513250,109560,3486,458,100441,40370,1019111,TRUE,TRUE,2289
50511450,76800,7107,589,31842,31675,1164018,TRUE,FALSE,2290
50492700,107025,2169,438,52586,18467,2598809,TRUE,TRUE,2291
50488515,105030,7230,436,20531,9298,4161804,TRUE,FALSE,2292
50470305,130065,9124,378,87768,34745,1072416,TRUE,TRUE,2293
50470275,62070,7307,787,353432,146098,3239939,TRUE,TRUE,2294
50393955,78240,3200,587,41624,31950,2590170,TRUE,FALSE,2295
50369895,84375,7891,533,79518,58776,1463023,TRUE,FALSE,2296
50350980,86640,5445,440,157826,155052,1804282,TRUE,FALSE,2297
50303595,230145,7951,197,140218,53047,2116962,TRUE,FALSE,2298
50286720,124395,2624,405,115974,48997,2069280,TRUE,FALSE,2299
50276220,71580,2826,652,77920,33493,698332,TRUE,FALSE,2300
50274270,108045,2481,488,24590,9065,1019627,TRUE,FALSE,2301
50254440,121755,4497,395,41355,8496,2597789,TRUE,FALSE,2302
50251260,15525,7097,3200,112203,111438,791298,FALSE,TRUE,2303
50235960,19650,16388,2503,230577,94103,2437983,TRUE,TRUE,2304
50157615,81870,4589,595,67614,14244,1725369,TRUE,FALSE,2305
50138985,115095,4419,380,97093,48372,4172256,TRUE,FALSE,2306
50092260,114840,2066,416,115718,46791,1051246,TRUE,TRUE,2307
50082945,74070,9498,781,139829,46933,2131123,FALSE,FALSE,2308
50046960,39525,4516,1067,74114,47433,809139,TRUE,FALSE,2309
50028300,40620,14653,1276,140534,48209,1319023,TRUE,TRUE,2310
50017590,96510,40178,539,145547,20058,6621444,TRUE,FALSE,2311
50008470,95955,3179,500,116770,70062,1062484,TRUE,FALSE,2312
49996635,145785,1787,327,179549,8018,796338,TRUE,FALSE,2313
49993215,83850,2574,587,114866,15613,832631,TRUE,TRUE,2314
49955220,108810,5327,432,141397,81464,1805934,TRUE,TRUE,2315
49895790,150840,3734,313,31778,31253,2848359,FALSE,FALSE,2316
49876395,164640,8041,293,60064,21342,690318,TRUE,TRUE,2317
49836840,503460,8045,98,127661,22652,950813,TRUE,TRUE,2318
49812915,74535,5883,622,45218,6342,617930,TRUE,TRUE,2319
49799565,58650,7197,759,231231,200898,1940626,TRUE,FALSE,2320
49788315,193935,1339,252,129604,3481,1684909,TRUE,TRUE,2321
49762230,133965,2953,364,129708,9900,1018813,TRUE,TRUE,2322
49747605,34710,8686,1380,73419,16321,3724503,TRUE,FALSE,2323
49741560,38490,3679,1133,138071,82279,1061983,TRUE,FALSE,2324
49715130,43365,6214,1085,80074,59550,785670,TRUE,FALSE,2325
49697400,220380,1042,226,106699,26994,1277217,TRUE,FALSE,2326
49689015,90180,15253,468,29035,26962,877399,TRUE,TRUE,2327
49679475,95190,3521,476,23100,11990,699781,TRUE,TRUE,2328
49675185,218655,1477,212,20048,9794,1020424,TRUE,TRUE,2329
49674465,69405,7402,726,130002,126053,1645442,TRUE,FALSE,2330
49620420,66705,7810,729,167260,79149,3346433,TRUE,TRUE,2331
49618725,189390,1277,257,18637,1442,784106,TRUE,FALSE,2332
49605615,153855,3959,282,79171,47235,1282194,TRUE,FALSE,2333
49577895,85305,2782,541,8918,6466,920626,TRUE,TRUE,2334
49522215,91725,18761,650,28795,7616,10894036,TRUE,FALSE,2335
49489785,256545,6563,194,7579,7538,16667494,FALSE,FALSE,2336
49486410,279090,935,177,17682,663,1207108,TRUE,TRUE,2337
49477725,65175,4261,772,72715,39759,3834879,TRUE,TRUE,2338
49460265,108315,11311,377,285713,27792,2507400,TRUE,TRUE,2339
49441890,4770,21034,9678,657073,70136,1776945,TRUE,FALSE,2340
49389375,175785,2666,270,53220,9444,1212036,TRUE,TRUE,2341
49387155,58110,7210,865,159063,7157,963030,TRUE,TRUE,2342
49374600,110235,2184,444,45473,30748,1175965,TRUE,TRUE,2343
49366665,136875,1157,358,13973,2784,2115865,TRUE,FALSE,2344
49333710,33375,29272,1156,81342,73388,2240517,TRUE,FALSE,2345
49302345,7605,30857,3524,150390,21293,883786,TRUE,FALSE,2346
49299585,109050,2894,437,125501,6918,964451,TRUE,FALSE,2347
49271805,258000,6062,191,7553,7523,16813061,FALSE,FALSE,2348
49261275,54075,2782,832,82776,19368,1438587,FALSE,FALSE,2349
49256700,24420,5603,1941,355509,181856,1148360,TRUE,FALSE,2350
49221075,22635,22707,2088,175025,166613,2985791,TRUE,FALSE,2351
49200945,168840,3832,254,50801,4210,3655507,TRUE,TRUE,2352
49184250,112875,3374,427,47917,27986,1229381,TRUE,TRUE,2353
49175040,69015,4214,632,197130,88554,1064309,TRUE,FALSE,2354
49172400,83925,4942,541,339365,79671,982525,TRUE,FALSE,2355
49092900,81720,3248,531,124800,12722,714143,TRUE,TRUE,2356
49000335,107280,27647,458,60101,15842,1878134,TRUE,FALSE,2357
48981675,59880,3398,765,89566,88975,1277603,TRUE,FALSE,2358
48929010,93135,15036,491,46693,32658,3608889,TRUE,FALSE,2359
48917775,43200,3804,1067,63324,37999,480164,TRUE,FALSE,2360
48834840,95580,6094,478,119781,35590,1055131,TRUE,FALSE,2361
48832905,62910,1828,743,560174,177744,1824734,TRUE,FALSE,2362
48814665,59445,2284,800,55313,24877,1152006,FALSE,TRUE,2363
48799350,105480,1994,429,74436,3953,730684,TRUE,TRUE,2364
48789180,15270,12485,2944,253830,223644,990193,TRUE,FALSE,2365
48738210,110805,1683,432,82740,27029,2617760,TRUE,TRUE,2366
48733830,43440,4732,1036,51621,29456,802361,TRUE,FALSE,2367
48722610,87210,5939,605,301905,45765,2247038,TRUE,FALSE,2368
48713550,98220,5205,264,75515,44879,1941890,TRUE,FALSE,2369
48704190,44940,11489,982,56310,34638,1063118,TRUE,FALSE,2370
48672495,205965,4071,230,193998,19719,1602731,TRUE,TRUE,2371
48654780,41100,18546,1074,72848,72285,1933113,TRUE,TRUE,2372
48628695,103020,22114,380,112399,8109,3596193,TRUE,FALSE,2373
48623715,104805,12166,298,91190,69869,1599218,TRUE,FALSE,2374
48600750,34530,20814,1486,178108,176065,749856,TRUE,FALSE,2375
48600015,204810,1546,235,89661,3100,414591,TRUE,TRUE,2376
48567870,5145,47233,8997,601374,565205,1448215,FALSE,FALSE,2377
48534135,83055,8344,549,176423,53906,1961738,TRUE,TRUE,2378
48490575,38565,14197,1071,183064,44573,1579113,TRUE,FALSE,2379
48438000,85740,1882,580,66727,18927,4549815,TRUE,FALSE,2380
48393225,85875,3962,502,33358,10727,1810713,TRUE,TRUE,2381
48390045,135120,2156,352,31357,26097,1033024,TRUE,TRUE,2382
48380415,91110,2943,508,81052,13511,835165,TRUE,TRUE,2383
48336675,206025,2030,226,29070,11162,1100119,TRUE,TRUE,2384
48213225,46830,22073,1000,363277,78540,1379563,TRUE,TRUE,2385
48198480,99075,5706,473,76180,70339,401965,TRUE,FALSE,2386
48174945,39030,5588,1146,43692,38165,1527300,TRUE,FALSE,2387
48114390,60390,6363,737,187197,110655,559660,TRUE,TRUE,2388
48086010,74310,5303,627,30960,15609,3728569,TRUE,FALSE,2389
48059715,74040,2507,634,40122,1729,465742,TRUE,TRUE,2390
48033195,83145,5149,591,237382,97369,1579555,TRUE,TRUE,2391
48021315,169305,2664,275,32856,25636,1125529,TRUE,TRUE,2392
48004875,71910,15833,659,366759,24371,6232943,TRUE,FALSE,2393
47994990,96930,1124,493,14714,3869,389676,TRUE,FALSE,2394
47980515,118740,2198,389,161148,4434,572277,TRUE,FALSE,2395
47978955,27345,23875,1581,158137,92184,12337966,TRUE,FALSE,2396
47971050,113925,3284,398,19624,19507,927361,FALSE,FALSE,2397
47896320,66480,3542,684,74217,55093,1343510,TRUE,FALSE,2398
47855835,30675,10892,1387,98090,88139,2311917,TRUE,TRUE,2399
47834325,33375,15503,1450,144921,71199,589516,TRUE,FALSE,2400
47786475,52665,4971,890,76865,37873,581882,TRUE,FALSE,2401
47783925,47160,3700,1007,30437,7622,1016012,TRUE,FALSE,2402
47777250,139440,4981,266,25710,10761,775621,TRUE,TRUE,2403
47727015,20685,97068,2342,352406,105103,2008016,TRUE,FALSE,2404
47703960,56700,12778,584,121513,76590,829967,TRUE,TRUE,2405
47697870,17580,7269,2531,466776,71907,604920,FALSE,FALSE,2406
47630280,10050,12532,4312,33522,18102,2410059,FALSE,FALSE,2407
47623605,121185,909,389,40665,130,553360,TRUE,FALSE,2408
47622870,134250,2848,353,158640,5081,1430165,TRUE,FALSE,2409
47613345,152880,2325,294,35017,10237,675959,TRUE,FALSE,2410
47593080,123735,8397,369,47338,47051,1225502,FALSE,FALSE,2411
47564085,99450,4323,481,33235,10408,861049,TRUE,FALSE,2412
47555835,122730,2655,356,90345,64724,568052,TRUE,FALSE,2413
47516880,84360,14756,535,110145,39252,14033224,TRUE,FALSE,2414
